file,GroupID,root,grating,srcid,ra,dec,z_manual,observable_ArIII_3005,sn_ArIII_3005,observable_ArIV_2689,sn_ArIV_2689,observable_ArIV_2854,sn_ArIV_2854,observable_ArV_2691,sn_ArV_2691,observable_CIII_1906,sn_CIII_1906,observable_CIII_1908,sn_CIII_1908,observable_CIV_1549,sn_CIV_1549,observable_CIV_1551,sn_CIV_1551,observable_HeII_1640,sn_HeII_1640,observable_Lya_1215,sn_Lya_1215,observable_MgV_1325,sn_MgV_1325,observable_MgV_2783,sn_MgV_2783,observable_NIII_1750,sn_NIII_1750,observable_NII_3063,sn_NII_3063,observable_NIV_1483,sn_NIV_1483,observable_NIV_1487,sn_NIV_1487,observable_NeIII_1815,sn_NeIII_1815,observable_NeIV_1602,sn_NeIV_1602,observable_NeIV_2422,sn_NeIV_2422,observable_NeV_1575,sn_NeV_1575,observable_OIII_1660,sn_OIII_1660,observable_OIII_1665,sn_OIII_1665,observable_OIII_2321,sn_OIII_2321,observable_OII_2471,sn_OII_2471,observable_OI_2972,sn_OI_2972,observable_SiIII_1883,sn_SiIII_1883,observable_SiIII_1892,sn_SiIII_1892,observable_ArIV_4711,sn_ArIV_4711,observable_ArIV_4740,sn_ArIV_4740,observable_CII_4267,sn_CII_4267,observable_Hb_4861,sn_Hb_4861,observable_Hd_4103,sn_Hd_4103,observable_HeII_4687,sn_HeII_4687,observable_Hg_4342,sn_Hg_4342,observable_NII_5756,sn_NII_5756,observable_NI_3466,sn_NI_3466,observable_NI_5200,sn_NI_5200,observable_NeIII_3343,sn_NeIII_3343,observable_NeIII_3867,sn_NeIII_3867,observable_NeIII_3967,sn_NeIII_3967,observable_NeV_3426,sn_NeV_3426,observable_OIII_4363,sn_OIII_4363,observable_OIII_4959,sn_OIII_4959,observable_OIII_5007,sn_OIII_5007,observable_OII_3727,sn_OII_3727,observable_OII_3729,sn_OII_3729,observable_SIII_3722,sn_SIII_3722,observable_SII_4070,sn_SII_4070,observable_SII_4078,sn_SII_4078,observable_ArV_6134,sn_ArV_6134,observable_ArIII_7136,sn_ArIII_7136,observable_Ha_6565,sn_Ha_6565,observable_NII_6549,sn_NII_6549,observable_NII_6584,sn_NII_6584,observable_OII_7323,sn_OII_7323,observable_OII_7332,sn_OII_7332,observable_OI_6364,sn_OI_6364,observable_SIII_6314,sn_SIII_6314,observable_SIII_9531,sn_SIII_9531,observable_SII_6717,sn_SII_6717,observable_SII_6731,sn_SII_6731,PROG_ID
rubies-egs53-v3_g395m-f290lp_4233_38008.spec.fits,10699,rubies-egs53-v3,G395M,38008,214.85008321945,52.81750162384,6.2754455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.013769273577093,1.0,1.212137930930942,1.0,0.8321889071976594,1.0,1.5184496967274308,1.0,-1.0256079272847332,1.0,-0.7744790183004078,1.0,0.0078135249444323,1.0,-2.537156852761435,,,1.0,-1.8377823512663296,,,,,1.0,1.4384340643895952,,,1.0,-2.099420247433919,1.0,2.2384101809972945,1.0,9.920470581610676,,,,,,,1.0,0.6694769127115133,1.0,-0.0213131820739175,1.0,1.1599704124371453,,,1.0,4.781180516792217,1.0,1.043268493905143,1.0,1.006864136018056,,,,,1.0,-0.0723662345428655,1.0,0.0634222092199021,,,1.0,0.6202643117426951,1.0,0.8548162367744038,RUBIES-EGS-38008
rubies-egs53-v3_g395m-f290lp_4233_38011.spec.fits,10700,rubies-egs53-v3,G395M,38011,214.80494491878,52.78493725323,6.1067033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.681543781012196,1.0,0.1676825643310112,1.0,2.8564350571519475,1.0,6.312371665093934,1.0,1.529649716425635,1.0,-1.6683829105003178,1.0,2.7202425593635757,1.0,-0.6210257713956983,,,,,,,,,,,,,1.0,-0.5954742811448919,1.0,16.720550735239495,1.0,38.03085283612902,,,,,,,1.0,-1.1773170735083751,1.0,-0.4329110357650751,1.0,-0.8798250730042408,1.0,0.4701771217969471,1.0,13.492969159057056,1.0,-0.2716074170134041,1.0,0.2222056279579048,,,,,1.0,0.9888192665792188,1.0,-0.1097575708507826,,,1.0,0.7066937139365583,1.0,-1.210366678095203,RUBIES-EGS-38011
rubies-egs53-v3_g395m-f290lp_4233_39348.spec.fits,10701,rubies-egs53-v3,G395M,39348,214.79241923789,52.77950226876,5.2226996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4654790249491057,1.0,0.4385949417774361,,,1.0,2.0829509460372484,,,1.0,-0.9374507290148124,,,1.0,-1.010103242095519,,,,,,,,,,,,,,,1.0,5.609313579296711,1.0,21.700001571929935,,,,,,,,,,,1.0,-1.011152116694872,1.0,1.8586316674406296,1.0,19.21566940523235,1.0,1.2120824168366622,1.0,0.2594884647694361,1.0,-0.2122067795827864,1.0,1.251882328908334,1.0,2.083438597799309,1.0,-0.4444089478310428,,,1.0,-0.1623578799489649,1.0,0.6712050346638571,RUBIES-EGS-39348
rubies-egs53-v3_g395m-f290lp_4233_41241.spec.fits,10708,rubies-egs53-v3,G395M,41241,214.79616864739,52.78745462821,7.594343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.2240944521752335,1.0,-2.2195868441911,1.0,0.214142461331224,1.0,-0.1216331247456645,,,1.0,-0.6244402816103056,1.0,0.9407167516109995,1.0,-1.580030640884268,1.0,0.5820010828233051,1.0,-0.7416820490885823,,,,,,,1.0,-0.7400847330583298,1.0,-0.0483104095612027,1.0,4.4906177854556315,1.0,11.991294732248749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUBIES-EGS-41241
rubies-egs53-v3_g395m-f290lp_4233_41683.spec.fits,10715,rubies-egs53-v3,G395M,41683,214.83993440028,52.82006694084,4.2799736000528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-7.38683251084559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8509493902930371,1.0,-0.107185684418868,1.0,31.066989889086543,1.0,7.308630502811082,1.0,10.976629556032082,1.0,1.9297636514127796,1.0,2.945608326470468,1.0,-0.0985872224205862,1.0,-0.6048164007842514,,,1.0,4.97171956985569,1.0,5.039235953830069,RUBIES-EGS-41683
rubies-egs53-v3_g395m-f290lp_4233_42015.spec.fits,10719,rubies-egs53-v3,G395M,42015,214.78934436869,52.78458212691,7.91238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.4227270734679594,1.0,-0.250111214193301,1.0,-0.3539459743764145,1.0,1.1474738938984408,1.0,0.3408666671658106,1.0,-1.4374969700262563,1.0,0.2263286843622624,1.0,1.1176650319529076,,,1.0,-0.394195524630615,1.0,0.1955984330666384,1.0,-1.5307953918458914,1.0,-1.1594800871553157,1.0,0.2610785403272512,1.0,1.2119992156911092,1.0,2.252882376512011,1.0,5.414911612238798,,,,,,,1.0,-0.528831753690943,1.0,0.779969420283519,,,,,,,,,,,,,,,,,,,,,,,,,RUBIES-EGS-42015
rubies-egs53-v3_g395m-f290lp_4233_42046.spec.fits,10720,rubies-egs53-v3,G395M,42046,214.79536781462,52.78884662864,5.2777047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.729308581339009,1.0,0.2416865578403706,,,1.0,15.132008405876086,,,1.0,0.7943384139628119,,,1.0,0.6744209280711725,,,1.0,-0.8810089809768049,,,,,,,,,,,1.0,13.981168718528163,1.0,38.5979297670796,,,,,,,,,,,1.0,-0.2509338166616316,1.0,1.6230512369730403,1.0,100.49781972185164,1.0,32.20303821362472,1.0,47.97425206833502,1.0,0.7604122971248536,1.0,1.1576038760673288,1.0,-0.0263932982094963,1.0,0.6994886102482507,,,1.0,-3.427931274054642,1.0,-3.202304286854387,RUBIES-EGS-42046
rubies-egs53-v3_g395m-f290lp_4233_42557.spec.fits,10722,rubies-egs53-v3,G395M,42557,214.79533294388,52.79045873947,6.536847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.860933997956547,1.0,-3.1842306831856213,1.0,2.776845673069247,,,,,1.0,2.5401378184691223,1.0,-0.6724330775034428,,,1.0,0.3818998341002211,,,1.0,-1.0006966380408058,1.0,0.3541657271865518,,,1.0,0.0311160533666011,1.0,10.526416037530367,1.0,18.797947141439103,,,,,,,,,,,1.0,-4.717664362939515,,,1.0,4.652279443590963,1.0,-1.7599889034277814,1.0,-0.008562496991065,,,,,1.0,-0.8860047396920061,1.0,-0.4432378713323626,,,1.0,-1.258039803580759,1.0,-1.1157501973202444,RUBIES-EGS-42557
rubies-egs53-v3_g395m-f290lp_4233_43132.spec.fits,10727,rubies-egs53-v3,G395M,43132,214.80156331968,52.79641733398,4.98112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.7172501365910295,,,,,,,1.0,1.170278092472415,,,1.0,-0.5608188886014537,,,,,,,,,,,1.0,7.448692625223871,1.0,20.147181843075533,,,,,,,,,,,,,1.0,-1.0642587364436278,1.0,12.976140633020515,1.0,0.9391043847342386,1.0,1.0439607737747,1.0,-1.4766551350198784,1.0,-0.723622971514049,1.0,0.3456785099120654,,,,,1.0,0.1762929057633049,1.0,0.8896869040849948,RUBIES-EGS-43132
rubies-egs53-v3_g395m-f290lp_4233_43697.spec.fits,10732,rubies-egs53-v3,G395M,43697,214.83801797293,52.82353889613,4.285174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.4863435292338931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7995295077807497,1.0,1.7106223481160552,1.0,7.981402382719395,1.0,-1.4650150111395714,1.0,-0.2374028430193275,1.0,-0.0241133358459949,1.0,0.2848264917830651,1.0,-1.9035665822729713,1.0,-3.045478195783829,,,1.0,-0.0794604489262243,1.0,1.017475077429179,RUBIES-EGS-43697
rubies-egs53-v3_g395m-f290lp_4233_44095.spec.fits,10733,rubies-egs53-v3,G395M,44095,214.82600446119,52.81657697261,5.5193233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.9656441550508776,1.0,-2.3559778753982172,,,1.0,8.830097735227218,,,1.0,-0.8013887049501403,,,1.0,-0.279359454058447,,,1.0,0.1049660674662419,,,,,,,,,,,1.0,19.638431020162333,1.0,40.50565890041109,,,,,,,,,,,1.0,1.0149794558209548,1.0,-0.6463714283717951,1.0,23.301533900836834,1.0,-1.885286612182949,1.0,3.481990386677255,1.0,2.428968410830049,1.0,-0.2225385512342064,1.0,-0.6822099825865187,1.0,-0.199829945428378,,,,,,,RUBIES-EGS-44095
rubies-egs53-v3_g395m-f290lp_4233_44587.spec.fits,10737,rubies-egs53-v3,G395M,44587,214.82025075089,52.81237082781,5.1076264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.3070325379749953,1.0,-0.4439495952579074,,,1.0,1.0629794558141377,,,,,,,1.0,1.5796779443499094,,,1.0,-0.3984542052164376,,,,,,,,,,,1.0,6.116160510541887,1.0,15.059422356037006,,,,,,,,,,,1.0,-0.2261854862714637,,,1.0,13.440164485060372,1.0,0.5594600508399069,1.0,0.1445626173504417,1.0,-2.7413294088552287,1.0,-1.032316831046138,1.0,0.8282074095332126,1.0,-0.0267409277381567,,,1.0,1.594111342664796,1.0,-0.1829864032681612,RUBIES-EGS-44587
rubies-egs53-v3_g395m-f290lp_4233_46184.spec.fits,10750,rubies-egs53-v3,G395M,46184,214.78101629772,52.78974423251,5.2867126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.597980032991143,,,,,,,1.0,0.4037598205395956,,,1.0,1.2629076152861545,,,,,,,,,,,1.0,4.981613636247738,1.0,12.588937270690623,,,,,,,,,,,1.0,1.2696819547727205,1.0,-1.2248029315710478,1.0,6.613021637477522,1.0,-1.5794365008761415,1.0,0.8130956533683298,1.0,-1.1494115282739454,1.0,-1.2602571944376473,1.0,-0.7151066428979705,1.0,0.1653154027934565,,,1.0,0.7135747139948962,1.0,0.4311800173890248,RUBIES-EGS-46184
rubies-egs53-v3_g395m-f290lp_4233_46538.spec.fits,10752,rubies-egs53-v3,G395M,46538,214.82997193625,52.82596882821,4.8237085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.3740615776810638,,,1.0,3.2992328218904277,,,,,,,,,,,1.0,3.3512061205656325,1.0,9.57883373300407,,,,,,,,,,,1.0,1.6243495216875492,1.0,1.144596939623835,1.0,11.245323277745287,1.0,-0.9107636389697832,1.0,0.39140548182697,1.0,-0.2110344236459798,1.0,-0.4278885087673458,1.0,-0.7928497528715613,1.0,1.643749191340789,,,1.0,0.9532085502669791,1.0,-0.700416343809314,RUBIES-EGS-46538
rubies-egs53-v3_g395m-f290lp_4233_46959.spec.fits,10756,rubies-egs53-v3,G395M,46959,214.83377436439,52.82972207828,5.75607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7003735974630072,1.0,1.1950460859255283,1.0,-0.3499728331211721,1.0,2.378819768793752,,,1.0,1.748514380573425,1.0,-0.3499471529378244,1.0,0.4888253908356319,,,1.0,0.9508320090971856,,,,,,,,,1.0,0.7791678412874347,1.0,1.2749426056742843,1.0,8.664522881365137,,,,,,,,,,,1.0,-1.2538112007369622,,,1.0,4.076995524619756,1.0,-0.9638915152500632,1.0,0.5207535010746637,1.0,-1.49693069799942,1.0,-0.0408665306868113,1.0,1.5214425724839804,1.0,0.5817036029625046,,,1.0,-0.6746054363893353,1.0,-0.4270832264916811,RUBIES-EGS-46959
rubies-egs53-v3_g395m-f290lp_4233_46985.spec.fits,10757,rubies-egs53-v3,G395M,46985,214.80565383555,52.80949680659,4.9639845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.4121949826362581,1.0,4.662404549235246,1.0,-3.4431143059959597,1.0,2.1961522841449477,1.0,0.0594741508432123,1.0,0.9000352926645925,,,,,,,1.0,0.6862336881366674,1.0,1.1404495810307569,RUBIES-EGS-46985
rubies-egs53-v3_g395m-f290lp_4233_47238.spec.fits,10758,rubies-egs53-v3,G395M,47238,214.8316331424,52.82892903956,6.074558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3856220043476878,1.0,-0.4770265360204936,1.0,0.6476884919941743,1.0,6.656602461792936,1.0,3.278645176353644,1.0,-0.6849098411242011,1.0,2.871053603944683,1.0,1.181503024787897,,,1.0,-1.5449515966180554,,,,,,,,,1.0,1.2363105146904327,1.0,13.442068090695813,1.0,33.31152688506899,,,,,,,1.0,0.1724846457423687,1.0,-0.6029404161958518,1.0,1.382348074355184,1.0,0.6805720739708907,,,,,,,,,,,1.0,-1.3479653442319268,1.0,-0.2990395113322859,,,,,,,RUBIES-EGS-47238
rubies-egs53-v3_g395m-f290lp_4233_47482.spec.fits,10760,rubies-egs53-v3,G395M,47482,214.82885042464,52.82757752663,5.10296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3774226920008625,1.0,0.3761309722967835,,,1.0,2.7034700478816833,,,,,,,1.0,1.569162481655736,,,1.0,-0.4962534996934123,,,,,,,,,,,1.0,5.829099921478942,1.0,24.30433785880116,,,,,,,,,,,1.0,1.3038006380881082,1.0,1.1710168158095222,1.0,19.162046093929813,1.0,0.556212033624852,1.0,1.7561935461708738,,,,,1.0,0.6980813095358305,1.0,1.497655238661092,,,1.0,1.7811293748420245,1.0,0.0895119336977622,RUBIES-EGS-47482
rubies-egs53-v3_g395m-f290lp_4233_49763.spec.fits,10765,rubies-egs53-v3,G395M,49763,214.82503748862,52.8304796007,6.1051564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1099631732811085,1.0,1.1883741532914551,1.0,0.0829381503759001,1.0,5.74340408849423,1.0,2.5830219800328336,1.0,1.1288549410340636,1.0,2.197615225663589,1.0,0.6377947485441229,,,1.0,-2.1147584105864254,,,,,,,,,1.0,-0.8806367355889408,1.0,13.20174942877546,1.0,37.45401409441904,,,,,,,1.0,-0.3909493876576279,1.0,-0.4686078798326016,,,1.0,0.1247243306647612,1.0,14.429141792254663,1.0,-1.9236321990077083,1.0,0.1537907128361798,,,,,,,,,,,1.0,-0.2666214332858599,1.0,1.0954603134615102,RUBIES-EGS-49763
rubies-egs53-v3_g395m-f290lp_4233_50052.spec.fits,10766,rubies-egs53-v3,G395M,50052,214.82345393701,52.83027657853,5.240361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4641708113761366,1.0,-1.4960934494274865,,,1.0,29.85274156577149,,,1.0,-0.2438228686211828,,,1.0,1.2638292455958386,,,1.0,0.3589149645049471,,,,,,,,,,,1.0,40.74437823511978,1.0,90.69392231119156,,,,,,,,,,,1.0,-0.8657209632652001,,,1.0,88.59425150794573,1.0,27.692252752197664,1.0,16.989898599602203,1.0,0.8341846725533384,1.0,0.8187287422876334,1.0,-0.9226756575386004,1.0,0.2237483781882557,,,1.0,0.1475283641416389,1.0,1.0405414383358655,RUBIES-EGS-50052
rubies-egs53-v3_g395m-f290lp_4233_50150.spec.fits,10768,rubies-egs53-v3,G395M,50150,214.80490124643,52.81712984711,4.9629855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.949384581021409,,,,,,,1.0,0.7821233013137371,,,1.0,2.115688398736214,,,,,,,,,,,1.0,17.346810979468433,1.0,26.50360740506277,,,,,,,,,,,,,1.0,1.8014003094964155,1.0,23.19245467426092,1.0,1.8019252491345987,1.0,2.0071084357480857,1.0,1.3107806955236714,1.0,-0.8558217248693291,,,,,,,1.0,0.096124527701986,1.0,0.3245938643720468,RUBIES-EGS-50150
rubies-egs53-v3_g395m-f290lp_4233_52613.spec.fits,10773,rubies-egs53-v3,G395M,52613,214.79375403382,52.81473213169,4.508405061641566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.236349368373436,1.0,57.82643306241541,1.0,5.535451621015629,1.0,4.561025768846209,1.0,-1.157445578459356,1.0,0.7126717070907775,1.0,0.1788353738379263,1.0,0.0514740784939733,,,1.0,0.5280458903215133,1.0,0.4836368210288679,RUBIES-EGS-52613
rubies-egs53-v3_g395m-f290lp_4233_56000.spec.fits,10777,rubies-egs53-v3,G395M,56000,214.80359986192,52.82809122483,4.2804174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.6255681665210572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.1754243259213213,1.0,-0.2358755509837188,1.0,21.961033409305458,1.0,3.5947252459897183,1.0,-0.8338860434094276,1.0,0.8172619200101012,1.0,-0.2276670130238863,1.0,-2.4109857271179194,1.0,-1.9137612782928877,1.0,-0.6975496907609678,,,,,RUBIES-EGS-56000
rubies-egs53-v3_g395m-f290lp_4233_57328.spec.fits,10783,rubies-egs53-v3,G395M,57328,214.79064587373,52.82150304644,4.409395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.4202071506177159,1.0,-1.291695074760773,1.0,17.459393436172594,1.0,1.2756394129709892,1.0,1.387431614536686,1.0,-0.3771776922990322,1.0,0.3985139300474419,1.0,0.0061971293393856,1.0,1.2617504137774915,,,1.0,1.2529984278283774,1.0,0.3086507310054043,RUBIES-EGS-57328
rubies-egs53-v3_g395m-f290lp_4233_58541.spec.fits,10786,rubies-egs53-v3,G395M,58541,214.78117004712,52.81742252047,7.6914377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.9986702964324956,1.0,0.8708893999647273,1.0,-0.798694346785118,1.0,4.566526315363071,1.0,1.7606547255465648,1.0,0.296266965173002,1.0,-1.5291324040349703,1.0,-1.9017427710039352,1.0,-0.4249585214998022,1.0,1.0927478600580265,,,1.0,1.4222792902146493,1.0,0.5101806308893926,1.0,-0.9826866957971132,1.0,1.4030830208285212,1.0,4.05624989139141,1.0,14.055693744849243,,,,,,,1.0,3.1488502727761873,1.0,1.5418901281261992,,,,,,,,,,,,,,,,,,,,,,,,,RUBIES-EGS-58541
rubies-egs53-v3_g395m-f290lp_4233_63002.spec.fits,10797,rubies-egs53-v3,G395M,63002,214.77665361482,52.82476246963,6.8813715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.4886301768901597,1.0,0.7758236251498166,1.0,-0.296243687125559,1.0,2.4704865749628753,,,1.0,-2.258881471858177,1.0,1.513608655831532,1.0,1.55271854793577,,,1.0,0.6294517139081511,,,1.0,2.5943749462100354,,,,,1.0,-3.675934296155053,1.0,2.523186259277335,1.0,4.067665985275865,1.0,-0.1696678452786867,1.0,-0.1589344218704831,1.0,-1.247677938103491,,,,,1.0,1.266036050912383,,,,,,,,,,,,,1.0,-0.3446232554124059,1.0,-1.555508655977391,,,,,,,RUBIES-EGS-63002
rubies-egs53-v3_g395m-f290lp_4233_64325.spec.fits,10800,rubies-egs53-v3,G395M,64325,214.77060846364,52.82330471707,6.046546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8422298677934504,1.0,1.842647697070958,1.0,0.3429166234138594,1.0,0.9477990902764348,1.0,0.8590256299411173,1.0,12.261718796912463,1.0,-0.0544624872687123,1.0,0.0529299427246415,,,1.0,1.231667204984218,,,,,,,,,1.0,-0.5687625038332658,1.0,2.206772310299173,1.0,8.652448371463596,,,,,,,,,,,1.0,0.6075120651333845,1.0,0.1490774350353052,1.0,5.181707631415742,1.0,1.035112404120724,1.0,-0.2064078915705994,,,,,1.0,1.457414813675774,1.0,-2.234615192290595,,,1.0,0.1119632920862748,1.0,-0.1340151862557037,RUBIES-EGS-64325
rubies-egs53-v3_g395m-f290lp_4233_66787.spec.fits,10808,rubies-egs53-v3,G395M,66787,214.76967139748,52.82851627817,4.8700933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.850289293466251,,,1.0,-1.2765289234092216,,,,,,,,,,,1.0,3.9567471593922954,1.0,15.307592656561788,,,,,,,,,,,1.0,1.1190390002215729,1.0,-1.3124592173337593,1.0,9.030969377841515,1.0,2.130985714851575,1.0,0.5648712638866009,1.0,-1.8200011596720265,1.0,-1.5925279617996146,1.0,0.1812540555700117,1.0,1.141292408020685,,,1.0,-1.0105046712537096,1.0,-0.2275314998361198,RUBIES-EGS-66787
rubies-egs53-v3_g395m-f290lp_4233_920424.spec.fits,10811,rubies-egs53-v3,G395M,920424,214.8530041,52.7764886,6.95214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.7601161603595523,1.0,-0.1185212604107343,1.0,0.1370576894599115,1.0,1.9320075423579712,,,1.0,1.051140078625916,1.0,2.484932501543247,1.0,-0.3099237176536146,,,1.0,-1.25613038802598,,,,,,,,,1.0,-0.5028867783884348,1.0,6.273699973025427,1.0,17.26195566471188,1.0,2.4959658414906927,1.0,2.614076339126889,1.0,-0.4486320518285466,,,,,1.0,-0.5123261630398788,,,,,,,,,,,,,1.0,-0.9837267727517356,1.0,1.6571398429373,,,,,,,RUBIES-EGS-920424
rubies-egs53-v3_g395m-f290lp_4233_921025.spec.fits,10812,rubies-egs53-v3,G395M,921025,214.8590894,52.7816272,6.718127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.395139653947853,1.0,1.4317811079277387,1.0,-0.2713480046577841,1.0,8.93447988229353,,,1.0,0.9950410212935318,1.0,3.1291861546348327,1.0,-1.3145393643667762,,,1.0,-1.214508290929573,,,1.0,5.037629865709572,,,,,1.0,0.6739284685302471,1.0,23.51825374284099,1.0,54.22528312326001,1.0,1.5716206947531297,1.0,1.5360517584887576,,,,,,,1.0,1.7395727606068232,,,1.0,23.82309422803432,1.0,1.830300050250386,1.0,2.566134142647026,,,,,1.0,0.8375547490120958,1.0,0.0408400667791538,,,,,,,RUBIES-EGS-921025
rubies-egs53-v3_g395m-f290lp_4233_922409.spec.fits,10813,rubies-egs53-v3,G395M,922409,214.8508558,52.7766742,6.955295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.6566467786209444,1.0,-0.2366512573934918,1.0,-0.5296749745289967,1.0,24.736004245864812,,,1.0,-0.8071478396962983,1.0,14.133289536632724,1.0,0.8460512305918826,,,1.0,-1.3752917132686404,,,,,,,,,1.0,1.045057010142956,1.0,33.4953147613249,1.0,83.67690215180936,1.0,21.68225555398911,1.0,21.984466745474535,1.0,8.366067892511678,,,,,1.0,-0.0351672026963186,,,,,,,,,,,,,1.0,0.2558338491162321,1.0,-0.0911791718400583,,,,,,,RUBIES-EGS-922409
rubies-egs53-v3_g395m-f290lp_4233_931291.spec.fits,10814,rubies-egs53-v3,G395M,931291,214.8503747,52.79150719999,5.68125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.5688908696283117,1.0,2.0163992390139125,,,1.0,5.452047707489302,,,1.0,-0.9376876432034534,1.0,2.1623025997703063,1.0,1.023574152268766,,,1.0,0.8646354111654122,,,,,,,,,1.0,-0.2970088855073585,1.0,2.5899509106154173,1.0,6.244426697960768,,,,,,,,,,,1.0,-1.1738860368166972,1.0,-1.079311754514214,1.0,7.380434943478843,1.0,2.360543908810842,1.0,0.718454040568349,1.0,0.4789769186844854,1.0,-2.192878636785771,1.0,-0.332230528509372,1.0,0.5716292019886267,,,1.0,-0.4555157388246887,1.0,-0.0329206948110922,RUBIES-EGS-931291
